Fecha;PM10;PM2.5;Vel-viento;Precipitación;Dirección;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiación;HR
27/12/2023 14:00;9;5;1,1;0;79;0;0,3;2,5;8,4;10,8;0;19,2;232;52
27/12/2023 15:00;42;3,4;0,9;0;315;0;0,6;4,9;22,6;27,5;0;19,9;237;51
27/12/2023 16:00;69;20;1,3;0;304;0;0,7;4,7;29,7;34,4;0;19,9;193;54
27/12/2023 17:00;72;32;1,6;0;316;0;0,7;3;28,1;31;0;19,2;127;59
27/12/2023 18:00;71;26;1,6;0;319;0;0,7;1,4;31;32,4;0;16,9;39;70
27/12/2023 19:00;84;47;1,1;0;340;0;1,1;1,1;38,9;40;0;14,9;0;78
27/12/2023 20:00;78;48;1,4;0;327;0;1,2;2,8;44,8;47,6;0;14,1;0;82
27/12/2023 21:00;56;49;0,2;0;208;0;0,9;3,5;36,4;39,8;0;13,8;0;83
27/12/2023 22:00;53;35;1,2;0;105;0;1;5,5;31,2;36,7;0;14;0;82
27/12/2023 23:00;34;34;0,7;1,1;118;0;0,7;3,8;17,7;21,5;0;13,6;0;84
28/12/2023 0:00;0;24;0,6;0,1;123;0;0,4;2,1;15;17,2;0;12,5;0;86
28/12/2023 1:00;15;4;0,7;0,1;110;0;0,3;1,7;10,8;12,5;0;12,3;0;87
28/12/2023 2:00;18;6;1,3;0,1;102;0;0,3;1,5;9,8;11,3;0;12,2;0;87
28/12/2023 3:00;20;9;0,9;3,7;99;0;0,2;1,2;8,2;9,4;0;11,8;0;89
28/12/2023 4:00;23;8;0,3;3,3;113;0;0,3;2,9;10,2;13,1;0;11,4;0;92
28/12/2023 5:00;21;14;0,7;0,1;92;0;0,3;4,7;10,4;15,1;0;11,3;0;92
28/12/2023 6:00;16;8;1,5;0;98;0;0,3;5,9;10,7;16,6;0;11,4;0;91
28/12/2023 7:00;15;6;0,9;0;111;0;0,6;20,6;12,1;32,8;0;11,9;14;90
28/12/2023 8:00;28;7;1;0;100;0;0,7;20,6;16;36,6;0;12,9;56;87
28/12/2023 9:00;21;10;0,8;0,6;101;0;0,6;17,3;11,3;28,6;0;13,4;49;85
28/12/2023 10:00;14;11;0,3;0,6;237;0;0,6;13,9;15,3;29,2;0;13,4;96;86
28/12/2023 11:00;22;7;1;0;24;0;0,7;17,3;22,7;39,9;0;15,7;322;76
28/12/2023 12:00;48;16;1,1;0;25;0;1;11,4;33,9;45,3;0;17,7;290;65
28/12/2023 13:00;0;32;2,7;0;103;0;0,3;2,2;7,4;9,6;0;19;560;53
28/12/2023 14:00;10;4;2;0;95;0;0,2;1,4;5,5;7;0;20,3;457;48
28/12/2023 15:00;43;2,3;1,7;0;319;0;0,3;1,5;12,6;14,1;0;18,5;101;60
28/12/2023 16:00;52;20;1,8;0;322;0;0,5;2,2;17;19,1;0;16,5;54;73
28/12/2023 17:00;51;31;1,5;0;355;0;0,6;3,3;23,3;26,6;0;15,7;37;78
28/12/2023 18:00;61;23;1,2;0;11;0;0,8;4,3;30,8;35,1;0;15,1;6;80
28/12/2023 19:00;40;30;1,7;0;104;0;0,9;8,8;22,8;31,6;0;14,3;0;78
28/12/2023 20:00;27;27;2,3;0;105;0;0,6;7,9;12,3;20,2;0;14,2;0;72
28/12/2023 21:00;27;10;1,3;0;103;0;0,6;6,9;12,6;19,6;0;14,2;0;73
28/12/2023 22:00;28;10;1,5;0;110;0;0,7;12,6;11,9;24,6;0;12,9;0;79
28/12/2023 23:00;26;9;1,3;0;105;0;0,6;14,7;11,4;26,2;0;12,4;0;80
29/12/2023 0:00;25;12;1,9;0;108;0;0,4;4,8;8,2;12,9;0;12,5;0;79
29/12/2023 1:00;27;7;1,5;0;111;0;0,4;3,3;8,8;12;0;12,3;0;80
29/12/2023 2:00;34;12;0,8;0;99;0;0,4;3,2;11,8;15;0;12,3;0;81
29/12/2023 3:00;41;18;0,6;0;313;0;0,5;3,6;21,6;25,2;0;12,5;0;85
29/12/2023 4:00;37;25;0,5;0;332;0;0,4;2;20;22;0;12,3;0;86
29/12/2023 5:00;34;20;0,1;0;215;0;0,4;4,3;21,5;25,8;0;12,2;0;86
29/12/2023 6:00;40;26;1,2;0;106;0;0,5;10,5;11,3;21,9;0;11,8;0;83
29/12/2023 7:00;33;26;2;0;104;0;0,5;11;8,9;20;0;11,1;16;80
29/12/2023 8:00;35;21;0,9;0;104;0;0,6;15,6;11,8;27,4;0;12,9;193;74
29/12/2023 9:00;65;17;0,9;0;8;0;1;26,9;30,2;57,1;0;16,8;357;65
29/12/2023 10:00;78;41;1,1;0;30;0;1,3;32,2;42,8;75;0;17,6;350;62
29/12/2023 11:00;66;44;0,6;0;323;0;1,1;15,3;40,5;55,8;0;19,2;363;55
29/12/2023 12:00;0;41;0,3;0;91;0;0,6;5,3;22;27,2;0;20,9;590;47
29/12/2023 13:00;13;11;2,4;0;122;0;0,3;1,9;6,7;8,6;0;22,3;749;41
29/12/2023 14:00;65;6;1,5;0;302;0;0,5;2,7;18;20,7;0;20,9;417;57
29/12/2023 15:00;61;43;2,2;0;326;0;0,5;2,1;19;21,1;0;18,2;107;67
29/12/2023 16:00;45;38;1,1;0;49;0;0,5;3;18,1;21,1;0;18,1;140;63
29/12/2023 17:00;48;30;2,5;0;9;0;0,5;1,4;20,4;21,8;0;16,4;55;74
29/12/2023 18:00;41;27;1,4;0;335;0;0,7;1,4;25,6;27;0;15,1;6;80
29/12/2023 19:00;36;32;0,6;0;2;0;0,7;0,9;29;29,9;0;14,3;0;84
29/12/2023 20:00;27;27;1,2;0;90;0;0,6;4,5;16,2;20,7;0;13,7;0;75
29/12/2023 21:00;26;10;1,9;0;115;0;0,7;12,7;13,4;26,1;0;13;0;76
29/12/2023 22:00;19;14;2,7;0;110;0;0,4;6,5;7,7;14,2;0;12,3;0;75
29/12/2023 23:00;16;10;2,4;0;105;0;0,3;4,8;7,1;11,8;0;12,3;0;75
30/12/2023 0:00;17;9;2;0;111;0;0,3;3,8;7,5;11,3;0;12,4;0;75
30/12/2023 1:00;26;9;1,9;0;112;0;0,4;3,6;9;12,6;0;12,3;0;77
30/12/2023 2:00;24;15;1,5;0;106;0;0,4;3;9,1;12;0;12,3;0;78
30/12/2023 3:00;42;15;0,5;0;87;0;0,6;13,8;14,9;28,7;0;12;0;79
30/12/2023 4:00;43;20;1,1;0;113;0;0,7;21,2;13,3;34,4;0;11,7;0;82
30/12/2023 5:00;44;21;0,4;0;119;0;0,7;18,8;15,2;34,1;0;11,6;0;83
30/12/2023 6:00;38;17;0,6;0;101;0;0,6;13,7;15;28,7;0;11,7;0;84
30/12/2023 7:00;27;18;0,9;0;110;0;0,6;11,9;13;24,9;0;12;9;84
30/12/2023 8:00;41;19;0,3;0;115;0;0,8;25;17,6;42,6;0;13,4;98;81
30/12/2023 9:00;41;17;0,3;0;314;0;0,8;17,3;23,8;41;0;16,5;212;67
30/12/2023 10:00;62;23;0,1;0;186;0;1,1;13,4;37,1;50,5;0;16,5;195;64
30/12/2023 11:00;43;40;0,7;0;241;0;0,8;8,8;26,8;35,7;0;19,3;416;54
30/12/2023 12:00;40;31;0,7;0;341;0;0,6;2,8;22,4;25,2;0;18,4;77;56
30/12/2023 13:00;71;21;2;0;337;0;0,8;4,5;27,2;31,7;0;15,8;106;76
30/12/2023 14:00;63;49;0,3;0;23;0;0,7;2,8;24;26,8;0;16,4;119;72
30/12/2023 15:00;59;44;0,4;0;89;0;0,7;3,1;21,3;24,5;0;19;382;61
30/12/2023 16:00;48;43;1,4;0;290;0;0,6;1,8;17,7;19,5;0;19,4;209;59
30/12/2023 17:00;43;32;2;0;294;0;0,5;1,6;15,3;17;0;17,5;87;67
30/12/2023 18:00;28;19;1,1;0;276;0;0,5;1,9;16,4;18,2;0;14,8;4;78
30/12/2023 19:00;38;21;0,9;0;303;0;0,6;2,3;22;24,3;0;14,1;0;81
30/12/2023 20:00;30;22;0,6;0;281;0;0,6;3,2;21,2;24,4;0;14;0;82
30/12/2023 21:00;35;20;0,7;0;286;0;0,6;3,4;23,1;26,5;0;14;0;81
30/12/2023 22:00;26;18;0,4;0;296;0;0,5;2,5;19,2;21,7;0;13,9;0;81
30/12/2023 23:00;18;13;1,6;0;316;0;0,4;0,9;15,6;16,5;0;13,6;0;83
31/12/2023 0:00;19;11;0,6;0;353;0;0,4;0,7;15,2;15,9;0;13,2;0;85
31/12/2023 1:00;16;10;0,1;1,5;36;0;0,4;1;14,3;15,3;0;12,7;0;87
31/12/2023 2:00;10;10;0,2;1;13;0;0,3;0,4;12,4;12,8;0;12;0;90
31/12/2023 3:00;16;7;0,6;0,1;325;0;0,3;0,5;14;14,5;0;12,1;0;92
31/12/2023 4:00;10;8;0,4;0,1;319;0;0,3;0,6;15,6;16,2;0;12;0;92
31/12/2023 5:00;17;7;0,1;0;248;0;0,4;1,5;17,4;18,9;0;11,7;0;93
31/12/2023 6:00;15;6;1,3;0,1;106;0;0,3;2,4;10,4;12,8;0;11;0;93
31/12/2023 7:00;15;10;1,5;0;109;0;0,3;4,5;10;14,5;0;11,1;10;90
31/12/2023 8:00;17;11;0,7;0;98;0;0,3;6,6;11;17,6;0;12,6;78;85
31/12/2023 9:00;40;9;0,1;0;241;0;0,6;13,7;22,8;36,5;0;16;290;73
31/12/2023 10:00;26;26;0,9;0;1;0;0,4;4,9;14,9;19,8;0;18,3;432;60
31/12/2023 11:00;21;17;0,7;0;343;0;0,4;2,8;12,8;15,6;0;20,3;500;54
31/12/2023 12:00;20;20;1,2;0;100;0;0,5;1,9;12,7;14,5;0;19,2;217;56
31/12/2023 13:00;38;13;0,1;0;9;0;0,6;2,8;15,2;18;0;19,5;312;58
31/12/2023 14:00;48;27;2,3;1,2;312;0;0,5;1,2;16,4;17,6;0;18;107;67
31/12/2023 15:00;46;31;1,3;6,9;343;0;0,5;0,7;14,7;15,4;0;14,4;32;85
31/12/2023 16:00;30;30;2;0,4;105;0;0,6;3,6;15,4;18,9;0;13,2;83;87
